"review_id","company","product","review_text","sentiment_label"
"Meee","Amazon","Electronics","Very slow. Freezes frequently Very slow, freezes frequently but it was 34 dollars","somewhat negative"
"Thejerk","Amazon","Electronics","Cant use google Lol.... the only reason i bought this tablet was so i could load my games from my phone and play them on larger screen but i didnt realize that sonce its an amazon product it wont load google play or support vlash of clans or any other google game a big thumbs down.... i guess im just stuck with a tablet that is useless for me","very negative"
"TrueSoldier","Amazon","Electronics","Video quality lacking The Video quality on this is lacking compared to other streaming devices. In the plus side you can use kodi. I would get a roku if you don't plan on using kodI or a nividi shield if you plan on using kodi.","somewhat negative"
"SC2DC","Amazon","Electronics","Amazon Fire Stick is Better Purchased Amazon Fire TV due to previous reviews stating that it performs fast with PlayStation Vue. Tried it out for a month and all it did was constantly buffer. Checked my internet speed and router/modem and I have the fastest 1GB speed available. Reviews on PlayStation Vue state that Roku interface is not as good, so I purchased Amazon Fire Stick to determine if it has better performance. Love the Amazon Fire Stick. Extremely fast and no buffering with online streaming with PlayStation Vue on the Amazon Fire Stick. Save your money and get the stick.","somewhat negative"
"Chaas","Amazon","Electronics","Not the best option. Alexa has a hard time answering. You need to download information online in order to build her data base.","somewhat negative"
"Pat1980","Amazon","Electronics","Expensive Cup Holder (Returned for Apple TV) Item was DOA. Reached out to Amazon IT who this happens often. I stand gratification was thrown straight out the window. I returned the item to BB where I purchased the Appel tv. Much better product and works, which is more than I can say for the Fire TV. I give the item a 2 star instead of a 1 because Amazons IT was quick to answer the phone and troubleshoot.","somewhat negative"
"Applebar","Amazon","Electronics","Serviceable tablet for entertainment The fire has a solid build, is not horribly slow, and has decent battery. Its major flaw today is the screen, which is both low resolution and poor contrast, with weak viewing angles. It makes a fine cheap tablet to hand to some kids though. For the price, not bad.","neutral"
"tato","Amazon","Electronics","GREAT AND EASY FOR KIDS! GREAT INEXPENSIVE ITEM. EASY TO USE. KIDS LOVE TO USE IT","very positive"
"baldie","Amazon","Electronics","Very cool device Ive always used apple devices, but this little gadget is full of surprises","very positive"
"Angie","Amazon","Electronics","The camera and Cover are great Perfect for that age group that I bought it for she 10and loves it.","neutral"
"Jdwalker","Amazon","Electronics","Good bang for the buck Works smooth and easy will recommend to friends and family","somewhat positive"
"AMock","Amazon","Electronics","Love Alexa Such fun. Always new ways to get information and have fun.","very positive"
"jeter06emt","Amazon","Electronics","love it I love the fire tvits great to stream netflix....amazon, it also lets u download games","very positive"
"GOBstopper","Amazon","Electronics","Just ok This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes. They need to take a lesson or two from Apple.","somewhat negative"
"Amb112","Amazon","Electronics","Replacement for older kindle Bought this for myself at Christmas as a replacement for my older version. This one has clearer graphics but I find the build to be way cheaper and definitely a great deal thinner..felt to flimsy to me.","neutral"
"milty","Amazon","Electronics","great Internet access Excellent value and good WiFi access Video quality excellent","very positive"
"Kappa","Amazon","Electronics","Cheap but faulty. Not what I was expecting. I got this tablet with high expectations given it's from Amazon. However it was disappointing in many ways and it will be returned.First off, despite of the small screen size, it's heavy. Too heavy to be used as a book reader in bed.The deal breaker for me was that there's no way to connect a VPN using the regular Android settings. The option has been deactivated and accordingly to the tech support, it's not available yet, but it will come. Surprisingly, still according to them, none of the new Amazon tables on sale have such support! Apparently Amazon doesn't believe that open WIFI at coffee shops, supermarkets, airports offer data security risks for the tablet users.On top of that, the Amazon version of Google Play Store has a reduced number of Apps and the ones I was interested in are not available.And the cherry on the top, was that only after 15 min of small usage (I was still trying to find a way to connect to my VPN), the screen frozen and the tablet became unresponsive.Too bad! I really wanted to like it.","somewhat negative"
"Londa","Amazon","Electronics","Kid friendly I really just needed a cheap Christmas gift for one of my god children ..","somewhat negative"
"PGru","Amazon","Electronics","Alexa Rocks I so enjoy Alexa. My favorite radio station is just a request away, as is most information. Great conversation piece!","very positive"
"Abby","Amazon","Electronics","Good tablet This Fire tablet is overall a good size, and has great features!","somewhat positive"
"Freebap36","Amazon","Electronics","Nice unit for the beginner The unit itself is very simple to use, somewhat difficult to get connected at startup but once setup ran flawlessly. Memory a little small.","neutral"
"TBBT76","Amazon","Electronics","Started out great everything started out great, but then about 9 days into owning the fire, could not locate wifi, doesn't work without wifi","somewhat negative"
"BAdams","Amazon","Electronics","Not worth the money or time I was excited about the Amazon echo. However after getting it home setting it up and finding out how limiting it is that excitement went away fast. The echo couldn't answer the majority of questions or would be asked a question and instead of answering it would play country music which I never asked for.Unless you have smart home features like a smart thermostat or smart lights etc it is useless aside from being a speaker which for the money it isn't a good speaker.I did however try it for a week finding it not worth it or that googling questions was easier to answer. Even asking it about what movies were near me etc was a pain. Some said maybe I got a defective unit which wasn't the case the echo is just limited in what it can do.I would say save your money this isn't worth it yet.","very negative"
"Donpc","Amazon","Electronics","Decent Quality Better quality then most tablets in same price range. I still suggests the accident protection plan or at least a okay case for it. Ads on lock screen is a bit of a let down but it functions like its supposed to.","neutral"
"Rambo","Amazon","Electronics","Not a very good camera . The camera is not very sharp , and you can not download another one .","neutral"
"Mark","Amazon","Electronics","Good when it works I bought this to go with the Toshiba 4K TV with built-in Chromecast I bought from Best Buy. It's nice when it works but I had problems with it that caused me to return it.I have a Fire Stick and it works great. I leave it plugged in but it needs to be unplugged every few weeks, otherwise it works fairly well. The Fire TV had to be unplugged after every use. The screen would flash and sometimes there would be a popping sound. If I left it plugged in for any amount of time, then it would not work well. I liked the voice search on it and Alexa works great. You can ask for the weather, play music, and presumably other things that the Echo, Dot, and Tap can do. Just a side note, you have to keep the button pressed when asking Alexa to do something.Maybe I had a defective unit, maybe it was something else. But I've had a Paperwhite and a Voyage that both died on me in similar ways. I've never had a problem with the lower end Kindles or Fire tablets. Based on my limited experience, Amazon just doesn't get its higher end products right. I'm still going to use Amazon for a variety of things, but I no longer trust them for the higher end products that they make and sell.","somewhat negative"
"Court110","Amazon","Electronics","Not sure We cut our cable in hopes to just use this product. However, we cannot view most things without logging into a cable source. So now it just collects dust. I guess if it was jail broken it might be better.","somewhat negative"
"Sahm","Amazon","Electronics","Good value Definitely Worth the $50 would recommend to friends","somewhat positive"
"RayRay","Amazon","Electronics","Good tablet I was excited to get this because of the price. After taking it home I started noticing things that bothered me. I use samsung devices and the amazon app store does not have a lot of the same apps. Even chrome would not work on this device. I did return this because I was looking for more than a bare stock tablet. But if that's what your looking for its great!","neutral"
"tlchap2","Amazon","Electronics","Great for listening to music Enjoy listening to music and asking to research items.","somewhat positive"
"Twhite","Amazon","Electronics","My grandkids love it I bought two of these for Christmas presents. One for my grandson and one for my granddaughter. They both love them.","somewhat positive"
"richsfamily","Amazon","Electronics","Helpful and Fun Our family enjoys using Alexa and discovering all the things she can do. We Enjoyed it so much that we also purchased 2 dots.","somewhat positive"
"Sandra Courson","Amazon","Electronics","One Star doesnt do me any good without a cord to go with it","very negative"
"Logan","Amazon","Electronics","alexa I wake up every morning and get my weather and news before I go to work. Haven't really done any other things with it yet. Not sure if it's worth the price.","somewhat positive"
"KenEileenStoll","Amazon","Electronics","Good tablet wifi concern My daughter loves her tablet. However we had to replace the first one we bought as it couldn't connect to the wifi properly. The second one works fine now.","neutral"
"Adam","Amazon","Electronics","OK at the Black Friday Pricepoint I want to start out by pointing out that I honestly was not expecting much to begin with. I was just hoping for something backlit to read with at night. My problem with it is that it was slow to the point where it was almost unusable. Just bite the bullet and get a more expensive model if you're new to Amazon Fire. This is not representative of the experience of owning one.","somewhat negative"
"TxnPwrBeard","Amazon","Electronics","Not user Friendly Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.","very negative"
"thoroughlymorgan","Amazon","Electronics","Use it everyday We already have an echo so I didn't think we needed the tap and procrastinated getting it. Now we use it everyday -- mostly to stream Amazon prime, TuneIn, or Pandora channels.It is funny how the latest technology sometimes brings us back to where we were when I was a kid -- having a beat box to carry around room to room and outside. We use the tap as a 2016 version of a beat box that is much smaller, rechargeable, and way easier to tune! And with side benefits of controlling our lights, HVAC, and with Alexa onboard ready to answer the random trivia questions.The sound quality could be a bit better, but surprisingly good. Adjusting the volume isn't as easy as it should be. The battery lasts a long time and its a snap to use a bluetooth speaker as well.","very positive"
"Hank","Amazon","Electronics","Great reader Works well great outdoors in the sun. Better than iPad for books.","very positive"
"Hello","Amazon","Electronics","Terrible Not Kid friendly at all. Purchased for little nephew. Wasn't given any info on it for sales person either. Took back!!!","very negative"
"Mother","Amazon","Electronics","Piece of junk Bought this for my toddler to watch his shows on netflix amazon and vudu. Vudu isnt compatable, netflix is so slow it kept buffering, so he got upset. Acording to its specs it has a faster processing system than my linsay tablet bit its five times slower atleast. Downloading anything takes forever. It was also very difficult to navigate.Over all waste of money","somewhat negative"
"Ronny","Amazon","Electronics","Disappointed I I thought the buy For my child bc the kids mode but it was very poor","very negative"
"puchuba","Amazon","Electronics","Slow but gets the job done Bought this as a cheaper alternative for using with kids. Battery lasts longer than most tablets, the reason why I gave this such a mediocre rating is because you can't put a wallpaper for the lock screen. You always have an ad for something Amazon related, which can be annoying. But if it's just something small for the kiddos to use, good choice. I wouldn't recommend for adults.","neutral"
"Liza Elliott","Amazon","Electronics","Don't do it! 1 star...because it worked 1 time and stopped working.Returned it the very next day!My husband's Nexus charger and the Belkin 10W charger (that he got to replace this charger) do a GREAT job charging my Kindle Fire 8.9 HDX!","very negative"
"L.E.Edwards","Amazon","Electronics","Perfect! Works perfectly! Couldn't be more pleased.","very positive"
"NICK","Amazon","Electronics","Amazon Fire Brought this for my 8 yr old son. He cannot put it down. Would recommend this product.","neutral"
"compGeek","Amazon","Electronics","I would recommend for small children. In my personal opinion, this product would be unable to satisify any adult, whether it was for business or pleasure. Limited apps, limited space, slow uploading, etc. Also, due to this being an amazon product, many apps and options are unavailable, that are commonly used with both android and apple products. So I would not recommend to anyone.","somewhat negative"
"nomar05","Amazon","Electronics","Great reader for our 8 year old She loves reading books on it and it is very easy on the eyes","very positive"
"Janet","Amazon","Electronics","Love my echo I love its portability! The speakers are phenomenal!","very positive"
"OregonHusker","Amazon","Electronics","Cut the chord! Researched this ahead of time and pleased so far. Good processing speed and no issues streaming. Got this specifically to get PlayStation Vue.","very positive"
"Cee215","Amazon","Electronics","Nice basic tablet If u have kids or just need a basic tablet this is a good 1 for starters. Only thing I dont like are the ads that show when u unlock it","neutral"
"Jonnya","Amazon","Electronics","Works great for my 6 yr old So far so good with the kindle fire hd. still need to play with it to see how to maximize our use.","somewhat positive"
"Diva42","Amazon","Electronics","This product is amazing!!! I have the Amazon dot, which is great. But after purchasing the tap, which was on sale too, I was sold. You can take it any where. And the sound is great!!!","very positive"
"Horse","Amazon","Electronics","Good It is not as easy to use as my iPad. There is no Retina display , which I got used with my Apple gadgets","neutral"
"Alexander Rodriguez","Amazon","Electronics","Eventually Your Kindle Will Crack The reason people give it 5 stars is because they don't give the product enough time before they review it. I purchased this along with my kindle dx on August 12, 2010. I can honestly say that I don't recommend this product as it will damage the kindle. The hinge that attaches to the kindle will eventually put pressure on the kindle front plastic cover and soon you will see it crack. To avoid this, you have to make sure the kindle doesn't rock back and forth from off the back cover causing the hinge to bend more and crack the front plastic further. This is hard to do if you open and close your kindle many times a day or simply lend it to someone else who doesn't know better. One thing I can honestly say is that I really wanted to like this product. I really wanted it to work. I'm looking for a slip cover now.","very negative"
"phoner","Amazon","Electronics","Good product but returned I returned the item for the Echo Dot, and purchased a separate bluetooth speaker. This provides more flexibility from my perspective. I have 2 Echo Dots and both are excellent,","very positive"
"Shelby","Amazon","Electronics","Great color screen. Screen is very vibrant and bright great color. Pretty easy to use even for a beginner. It's big enough to see well but easy to hold. Fits in a purse easily.","somewhat positive"
"Tomm","Amazon","Electronics","Not worth it Slow, advertisement plagued. Save and spend money on something better.","very negative"
"Papio","Amazon","Electronics","Intuitive and excellent sound. Great tool for every day life and excellent sound.Highly recommended.","somewhat positive"
"Dehope","Amazon","Electronics","Not meet needs Not able to play youtube that's what my daughter likes.","very negative"
"Videoman22","Amazon","Electronics","Great. Product Works great No issues Awsome productGoing to buy another one","somewhat positive"
"Jerrica","Amazon","Electronics","Awesome for toddlers with slippery fingers! My 3 year old has gone through 2 tablets prior to her kids fire. I love the parental control and easy use. She loves the apps available through Prime! She drops it daily with no damage to the tablet thanks to the protective case! Thanks for making a very durable product with an incredible warranty!","very positive"
"BEN1","Amazon","Electronics","Great Service, great purchase I found that I was immediately sked by a staff member if I needed help. I received good advice and shown similar alternative products. What I bought was perfect for what I wanted. The price was quite reasonable.","very positive"
"Christian","Amazon","Electronics","I'm not happy with it I can say it does recognize every accent, but there were too many questions unanswered.","somewhat negative"
"DMARC13","Amazon","Electronics","Ok for the price. Decent somewhat slow. Netflix freezes up at times.","neutral"
"kitnkaat","Amazon","Electronics","Best Kindle for readers with multiple interests I've been using kindles for many years and have tried every model out there. For my purposes, the Paperwhite is the best. I have a very wide range of interests in my reading and the ease that the Paperwhite offers in creating folders to make accessing books is truly remarkable. It is so easy to switch from alphabetizing by author, date of purchase, or title of book. My eyes give me trouble on some days so I really like how easy it is to change font size and background lighting, Since purchasing the Paperwhite, I have delegated my Fire almost exclusively to the role of playing games. Almost all of my reading is done on the Paperwhite. (this purchase was actually a second Paperwhite that I use as a secondary kindle which I keep next to my bed for easy access for nighttime reading. Even though the Paperwhite is so light, having one in each of the places where I read the most is very convenient.","very positive"
"TechYayo","Amazon","Electronics","Good Tablet It's a good tablet but only for like little Childen to play on not for teens. I don't think it should have high expectations, if thinking that.","neutral"
"Charlie","Amazon","Electronics","Very Disappointed! This tablet disappointed me from the beginning. I loved my previous Fire tablet. However, this new one disappointed me from get go. I do not want it to tell me what I like or want! I do not like ads that pop up, I do not want suggestions for me on books, movies or anything else. I know what I like! I definitely do not want it talking to me! In this day and age, with identity theft prevalent, I would like to be able to have apps without having to turn on features like location, etc.. All in all, I am ready to bust it up and throw it away!","very negative"
"Paloma","Amazon","Electronics","Not impressed with the last 2 Kindles. The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!","very negative"
"Chuck","Amazon","Electronics","Basic, no frills tablet I had a Nook, but it died so I wanted a replacement, and bought this Fire tablet on black friday last year because it was very inexpensive, but as the old adage goes, you get what you pay for. It's OK for basic web surfing, but it's limited, slow, and has one little speaker on the back so if you lay it on a table you won't be able to hear it very well.","somewhat negative"
"dcslim","Amazon","Electronics","Amazon Fire TV For a device with 4k Technology they don't seem to advertise it much. You can barely see it on the box. Also search feature only works for Amazon. That's a waste of a search feature. Remote disconnects from the box often and your have to take the batteries out of the remote to reset it. I would not recommend until Amazon fixes the bugs.","somewhat negative"
"Nate A","Amazon","Electronics","Way overpriced!!! I thought I was getting a fast charger for the price I paid for this! It was 20 for this slow charger...the same price amazon charges for the fast charger. This charger should have been included with my Paperwhite...buyer beware this is way overpriced and should be free with the purchase od a kindle!!!","very negative"
"Tiffers","Amazon","Electronics","Bought for daughter Bought for daughter, love the parental control and curfew setting","very positive"
"Rwil9946","Amazon","Electronics","Good Price, Had Issues The price was good, and while it worked, the tablet was decent, but about a week later the screen began to turn all white. I performed a factory reset, as the screen was barely visible but that did nothing. Heard it was a common problem with these. Won't be buying again, but if the issues are fixed in other models I would look at those.","somewhat negative"
"kristar028","Amazon","Electronics","Replacement Tablet for my son Had to replace my sons lenovo android tablet and at the same time renew the warranty. Had a few options of brands to choose for the replacement. Lots of family suggested the Amazon even the best buy staff said it was the better choice not to mention the cheapest of the four brands to pick from. Well set up was a disaster. I wasn't aware that this tablet let's you put up to four names under one Amazon account, until after the initial account member name was completed. So now my 7 yr old has an Amazon account. Also didnt lime that i had to put in credit info for set up. And then had to go into settings to put a parental block on in-app purchases. Too many ad pop ups and thats just while it is turning on. In not happy with this tablet . It automatically backs up photos and stuff to an iCloud. I don't know what that is , how to access it, nor is there an icon on the screen for it. Also lots of unnecessary pages and icons all over the screen that can't be changed. My other sons tablet is in need of replacement and warranty renewal. I will not be replacing his with this product.","very negative"
"arcila13","Amazon","Electronics","Kindle the best tablet for your bottom dollar This is my second Kindle tablet and I couldn't be any happier. I primarily use my tablet to read comics, they have the best comic reader on any device to read your CBZ files (ComicCat). Now that you can upgrade and add extra memory the 50 price tag can't be beat by rival companies. Great for the kids. If they break it it's not as bad as breaking say an IPAD at a minimum of 300.00 dollars.","very positive"
"Cole","Amazon","Electronics","Love it! Just what my 10 year old needed to take her tech to the next level. Love the parental controls to keep her safe online","very positive"
"tony","Amazon","Electronics","poor quality No longer takes charge from manufacture charger or any other type of charger. Product did not last very long since had 7 months.","very negative"
"Nikki","Amazon","Electronics","No sound through headphones. I have one issue with this tablet. What headphones work with this tablet? I used a pair the first time to watch a movie and they worked fine. When trying to view a movie again none of the headphones are working on this tablet. I have tried multiple headsets with no success. Please Help!","somewhat negative"
"Mike","Amazon","Electronics","Ok starter Works well but too much advertisements with little control over content.","neutral"
"seenu","Amazon","Electronics","Very competent tablet for the price. I have a couple of iPads and decided to get this for general browsing, movie watching etc. Very pleased with the overall package. An added bonus is the very nice Amazon integration.","very positive"
"West","Amazon","Electronics","Easy to use My kids love it . I love the size and weight . It not easy to broke or crack","very positive"
"Jcloud","Amazon","Electronics","Not so good computer. Had to spend 2 hours on line to make it work on line.","neutral"
"Cyndy","Amazon","Electronics","Wonderful for reading and playing Works great as an ereader. Can hold so many books!","somewhat positive"
"Tyreef","Amazon","Electronics","Amazon - Fire - 7 Tablet I'm not happy with It, you get what you pay for I will never buy it again.","neutral"
"NINJA636BLK","Amazon","Electronics","Ok tablet I must have got 2 bad ones Purchased two of these tablets. Both of them had 4-7 dead pixels all over the screen. Read a lot of online reviews which stated same problem. The screen/resolution is pretty bad but what can you expect for $50.","very negative"
"Je35821","Amazon","Electronics","AMAZON KID's FIRE TABLETS I bought 2 Amazon Kid's Fire Tablets for my two grandsons for Christmas. Included in the purchase of the A.K.F. Tablets is a one year subscription to KID's Free Time.I have called & emailed inquiring about the registration process in order for my daughter to activate & begin using the free one year subscription of KID's FREE TIME, & still no resolution.Upon trying to register tablets, credit card used to purchase is required. I do not understand why my credit card needs to be submitted in order to obtain/activate a service that is included in the already PREPAID Purchase!I have been waiting for a response since Christmas.Therefore, at this time, I would have to give a 2 star rating due to the lack of customer service available for this product. With hope of getting this issue resolved I would still recommend to a friend.","somewhat negative"
"wbtally","Amazon","Electronics","Perfect for me I like the flexibility and great responsiveness of the FireTV. Our family is able take advantage of the built in options (including Amazon Prime) and set it up just the way I like. I also have friends who prefer the Fire Stick. They have customized those and still have good performance. FireTV is great for anyone and even better if you are a little tech savvy..","somewhat positive"
"Ec714","Amazon","Electronics","Junk The thing broke within the first week. The charging port was bent and it wouldn't charge.","somewhat negative"
"Scout","Amazon","Electronics","Great interface with Amazon Prime Works well. Very bright and easy to read. Can watch Amazon prime with ease. Excellent choice for an additional way to access technology.","very positive"
"Barron","Amazon","Electronics","Best gadget to read Great for reading in sunlight. Lightweight and battery lasts a long time!","very positive"
"Burstin2shames","Amazon","Electronics","Great Good machine and good service. Displays color as it should","very positive"
"Leee","Amazon","Electronics","Slow to get where you want to be I'm mostly happy, but like so many electronics, this one has a huge of built in advertising that you just can't get away from. There is no way to identify the aps you want to see first, and it always defaults the first click to an advertised movie for sell. It takes many clicks to get where I want, and the voice only works for purchases from Amazon, everywhere else you have to use the keyboard using clicks.","neutral"
"Reviewer","Amazon","Electronics","Overpriced but does its job Does what it is suppose to do - power adaptor / charger.Three stars because it's overpriced.","neutral"
"Domsmom31","Amazon","Electronics","Doesn't stream very well I had a hard time trying to stream movies even with a good internet connection ....was a little disappointed","somewhat negative"
"MikeZ","Amazon","Electronics","Unreliable Bought two of these 2015 models to add to my previous model on other sets in the house. Both of the new units freeze after about 10 - 15 minutes stating that my 16 MB connection speed isn't fast enough for watching old documentaries from my Prime account. Cycling the power gets it working until it freezes again. The old model works flawlessly. I'll be returning these.","very negative"
"jimk","Amazon","Electronics","good reader. does the job The reader does the job. Easy to use and easy to read.","somewhat positive"
"Bella","Amazon","Electronics","Perfect for Any Age My mother, husband, and daughter all enjoy using Fire. It's a great way to stay preoccupied.","very positive"
"xbadboyx","Amazon","Electronics","Functionality Echo was easy to set up. Speaker is not as good as the Google Home. Both the Nest thermostat and the Inseon hub seem to be working okay with the Echo.3 stars because I have not used all the functions yet.","neutral"
"Averageuser","Amazon","Electronics","Christmas Present for my sister I purchased this tablet for my sister as a Christmas present.","neutral"
"WalkingAtNight","Amazon","Electronics","Love it Bought the fire tv box because the stick was a bit slow and hardly had any space. The box works great and i don't have any streaming issues.","very positive"
"beau707","Amazon","Electronics","Not for a beginner The product works fine, but you need to install a bunch of apps to use to its full potential.","neutral"
"Victorian","Amazon","Electronics","Very disappointing purchase I purchase this tablet for my son and it was very disappointing on the 3 exchanges I had to do. First the charger was not working, second the free time was not connecting and third exchange it was freezing. So many good reviews for this tablet but it did not work for me.","very negative"
"Eric","Amazon","Electronics","Well priced for the product Great for searching and opening multiple apps at once.","somewhat positive"
"BestBuyLover","Amazon","Electronics","Kindle Fire I bought this about 3 weeks ago and I love it! You can play games (Although a bit laggy), watch movies/TV shows, read, and do quite a bit with it! The price is amazing! I would for sure buy this again and again! I recommend this if you are wanting a tablet to read! It is a great price for a pretty big screen! (But if you are wanting more of a game tablet I would recommend an Ipad or whatever is at best buy that they recommend.) I definitely think there is enough gigs for a few games and some books! My rating is 10/10!","very positive"
"Happy","Amazon","Electronics","I'm still learning about it I don't read the books. I'm still learning about it. I don't really even use it.","neutral"
"Angrydagg","Amazon","Electronics","Nice features for the price. For the price this tables does everything I need. so far.","somewhat positive"
"FloridaGrannie","Amazon","Electronics","Fine for kids, not for adults I ordered two of these tablets, one for 4 yr old, and another for mom. It is not user friendly, difficult to use and full of advertisements even when not online. Comes with games that kids enjoy, but very limited on other application options. Book ordering requires monthly subscriptions. We have purchased another product for mom, and the 4 yr old quickly got bored with the limited options, and I got frustrated trying to navigate.","very negative"
"DEandME","Amazon","Electronics","it works great i am enjoying the freedom from cox This product works better than the smart tv function of our current tv, simplifies the process and especially the search function. no more clicking and scrolling thru the alphabet...just speak it and let it search for you - that alone is worth the $","very positive"
"lizzette87","Amazon","Electronics","Good looking screen Not a bad deal on a small but good tabletEasy to use","somewhat positive"
"Doug","Amazon","Electronics","Very good for the $ For books games and internet it's perfectSound is a ittle weak","neutral"
"familymom","Amazon","Electronics","No good I purchased this tablet a week ago as a gift for my brother and it has restarted itself over ten times and has shut off while someone was on in on different occasions Will be getting my money back and getting a samsung..","somewhat negative"
"Sathya","Amazon","Electronics","Worst product I bought this product 4 months back. It is very slow, i can't open any app in 15 seconds. OS is different than others so we can't get normal apps easily. Only one thing i can say is slow slow slow performance. I don't know how to replace it. Need some help from best buy people.I don't know whether i got defective piece or this is the actual performance","very negative"
"Hemi","Amazon","Electronics","Works awesome Love it use it for watching tv and listening to music.","very positive"
"Snowman","Amazon","Electronics","Didn't do what i want Probably a fine item for most but i bought it for a specific application, the best buy employee said it would work but unfortunately it didn't.","somewhat negative"
"Manoj","Amazon","Electronics","Not a good tab though at a low price The price may be attractive, but not worth to buy. After seeing tabs like iPad, Nexus and others, you wouldn't be willing to use it as the display is just 1024 x 600 pixels, touch is not very smooth, not so good customized apps/games (though there is a way to install all Android apps). The build quality is good though.","somewhat negative"
"Texasboss","Amazon","Electronics","Nice 4K content needs work though. I was a loyal Roku 3 but since I got a 4K tv I wanted something that streamed 4K. The Fire TV has a lot of good qualities but the fact it constantly resets randomly is frustrating for sure. I have the highest speed internet via Comcast so I don't understand why it's doing that.Amazon prime is great so it's not bad just need the bugs worked out for a higher rating from me.","neutral"
"Nijes","Amazon","Electronics","Not what I was looking for I purchased this for my 4 year old to play. It was not as user friendly as described and VERY slow. It keeps pausing and freezing up, which is frustrating for anyone using it. I was told that I would receive 20 off of the prime subscription, however, that was not offered when registering this product. It may be good for some, but it was not a good fit for us.","neutral"
"ArmyNINJA","Amazon","Electronics","Great device to kill time! Kindle just keeps getting better. This device is the perfect size to pack away for a business trip to kill some time reading a book or even uploading your documents to access them quickly.","very positive"
"ghostyelmastigre","Amazon","Electronics","OK give this tablet to my son and was very happy with it!","neutral"
"Cdub","Amazon","Electronics","Nice tablet for my son Perfect little tablet for my son for Christmas. The price makes it a steal for a tablet these days. In addition it meets the requirements a 7 year old has for media needs. He's able to read his homework on it nightly plus take pictures of which he's addicted to lately!","somewhat positive"
"Samantha","Amazon","Electronics","Good price You cannot beat the price on this tablet, but there is no bluetooth. Also, it really hits you hard with advertising and trying to get you to do everything through amazon. We bought it to use in the kitchen with our digital cookbooks.","neutral"
"SciFiWriter2481","Amazon","Electronics","Decent $50 tablet/e-reader I bought a first generation Kindle Fire a few years back, when it was on sale for something like 185.00 and loved it. It took a bit of a beating and I had recently begun to think about buying a replacement. I think that original tablet would probably be more comparable to the Fire HD 10 or something. So my experience with this version is colored by the higher quality first generation model. I also use a Surface Pro tablet as my personal/work computer, so that too probably color my opinion. Out of the box this is lighter than the original. Upon powering up, the original bookshelf carousel is now replaced by a more standard tablet home screen. In terms of processing speed this version feels a little slow. Games I had on the original seem to struggle a bit on the new Fire. Web-browsing is not terrible but is not terribly fast either. In the end, if you want a good e-reader on a budget with a few extra features, this is a great buy. If you're looking for a serious small tablet, you may wish to add a bit more to your budget and get one of the older siblings.","neutral"
"Bball5chick1c","Amazon","Electronics","Good Charges all my items extra fast. Love it when I'm short on time","very positive"
"Ronguy","Amazon","Electronics","Excellent addition to our household Very useful device that is useful in many ways including music, news,and help such as recipes.","very positive"
"JohnS","Amazon","Electronics","terrible product,bad voice quality the speaker voice quality is terrible compare the similar size my logitech UE BOOM.the price is too high, even I got on promotion with $79","very negative"
"Coolmom","Amazon","Electronics","Okay enough for game playing They are ok for a kid to play games on. But I don't like it for myself. I will just save for an iPad.","neutral"
"VIPER31415","Amazon","Electronics","Not all what I expected. Siri answers better. Must have Amazon paid service to play music from the cloud and must be set up from the mobile app. Not portable. Cannot connect to Fire tv. Took some getting use to for me to get the commands right to change my nest thermostat. Must use the app to install 3rd party skills to the app to control smart devices.","somewhat negative"
"WOW1","Amazon","Electronics","Not for kids I bought the Fire for my 8 year old for school after a suggestion from the sales rep in store. Went to set it up and it required a credit card number be entered. Couldn't even download free kids apps. Why would I want my child able to accidently buy something? I refused and thus not able to download anything. We will be returning it. Product appears best for an adult who likes to read books on tablet.","very negative"
"Mjceks","Amazon","Electronics","Convenient and Good Quality Sound Easy to set up and very convenient to operate. The sound is very good.","very positive"
"Trulyblessed220417","Amazon","Electronics","An okay tablet for children The only bad thing I can say about this tablet is that after using certain apps you have to turn the tablet completely off in order to get to the main screen.","neutral"
"ricm3389","Amazon","Electronics","this is goes off line way to much!! I like the tech but it goes off off line way to often and it's not that easy to get restarted some times.","somewhat positive"
"afhmiami","Amazon","Electronics","Rocks! Alexa rocks! Knows everything! Never talks back! A perfect roommate!","very positive"
"Mark","Amazon","Electronics","Wasn't for me Didn't have some of the features I was looking for. Returned it the next day. May be good for others","somewhat negative"
"ramesh","Amazon","Electronics","not good this item is not good ok ...no use for my kids ,,,","somewhat negative"
"JfromDenver","Amazon","Electronics","This kindle is great if you love reading books. I had the old Version of the Kindle and loved it. But now that I have the Paperwhite, i realize what a good decision it was to trade up. The contrast is like reading a real book and it doesn't hurt your eyes to read it for a long time.","very positive"
